Time,SG 1,SG 2,SG 3,SG 4,SG 5,SG 6,Hall Effect
1.381999969,7.209858309,0.517234728,-5.91319498,-1.463593712,-5.088285557,0.600437571,-0.011372566
1.382999897,7.198355193,0.504133137,-6.017705815,-1.476371392,-5.097868937,0.587016891,-0.011372566
1.383999825,7.198994255,0.5082873,-6.142351765,-1.473815856,-5.092757801,0.590531831,0.006580353
1.385000229,7.189088794,0.502854933,-6.203715925,-1.477968602,-5.095313369,0.587336431,0.006580353
1.386000156,7.18142005,0.499339872,-6.21362368,-1.47605195,-5.092118909,0.586058271,0.006580353
1.387000084,7.174390368,0.499020321,-6.213304075,-1.475093624,-5.087007773,0.583501951,0.006580353
1.388000965,7.174390368,0.499020321,-6.213304075,-1.475093624,-5.087007773,0.583501951,0.006580353
1.3890028,7.171514589,0.497742117,-6.213304075,-1.472538088,-5.082535529,0.580626091,0.006580353
1.390002251,7.165763031,0.491670648,-6.20978842,-1.474135298,-5.077424393,0.572637591,0.006580353
1.390999794,6.782645362,0.462271956,-6.22832551,-1.49042684,-5.095313369,0.542281291,0.006580353
1.391999245,7.041465472,0.475693098,-6.21809815,-1.478288044,-5.082535529,0.555062891,0.006580353
1.393002033,7.059039677,0.479847261,-6.21426289,-1.475093624,-5.080299407,0.560814611,-0.002009869
1.393998146,7.143715392,0.485279628,-6.21042763,-1.471579762,-5.075507717,0.570720351,-0.002009869
1.394999981,7.138283365,0.488475138,-6.210108025,-1.471579762,-5.072952149,0.574235291,-0.002009869
1.395998955,7.138283365,0.492629301,-6.210108025,-1.470301994,-5.071354919,0.577750231,-0.002009869
1.396998882,7.13668571,0.490072893,-6.20978842,-1.472538088,-5.072952149,0.573596211,-0.002009869
1.39800787,7.153940384,0.504133137,-5.89593631,-1.46007985,-5.058257633,0.587975511,-0.002009869
1.399002075,7.151064605,0.493907505,-6.05062513,-1.467746458,-5.066882675,0.575513451,-0.002009869
1.400002003,7.154898977,0.497422566,-5.971043485,-1.465190922,-5.061452093,0.574874371,-0.002009869
1.401002884,7.154898977,0.497422566,-5.971043485,-1.465190922,-5.061452093,0.574874371,-0.002009869
1.402000904,7.153301322,0.495824811,-6.085462075,-1.4680659,-5.064646553,0.573276671,-0.002009869
1.402998924,7.150745074,0.49550526,-6.20403553,-1.470621436,-5.074868825,0.576152531,-0.001459122
1.403999805,7.152023198,0.496144362,-6.208190395,-1.472538088,-5.080299407,0.578389311,-0.001459122
1.405001163,7.157455225,0.49870077,-6.210747235,-1.472218646,-5.087007773,0.580626091,-0.001459122
1.405999184,7.149147419,0.479847261,-6.22449025,-1.488190746,-5.104896749,0.562092771,-0.001459122
1.407000065,6.828977357,0.478888608,-6.222892225,-1.486912978,-5.107771763,0.558897371,-0.001459122
1.407999992,7.019098302,0.488475138,-6.2149021,-1.477010276,-5.101382843,0.566246791,-0.001459122
1.40899992,7.047536561,0.487516485,-6.21937657,-1.477968602,-5.104257857,0.566246791,-0.001459122
1.410000801,7.188769263,0.493907505,-6.217139335,-1.473176972,-5.099146721,0.574554831,-0.001459122
1.411000252,7.187171608,0.499659423,-6.217139335,-1.46966311,-5.093716139,0.582543331,0.00223875
1.412000179,7.188769263,0.503813586,-6.217139335,-1.468385342,-5.089563341,0.587975511,0.00223875
1.41300106,7.188769263,0.503813586,-6.217139335,-1.468385342,-5.089563341,0.587975511,0.00223875
1.413998127,7.185893484,0.503494035,-6.21809815,-1.469982552,-5.090202233,0.587975511,0.00223875
1.414999008,7.20059191,0.511802361,-5.86589344,-1.462954828,-5.078382731,0.595644471,0.00223875
1.415997982,7.205704406,0.514039218,-5.87803843,-1.461996502,-5.075507717,0.595005391,0.00223875
1.416999817,7.189088794,0.501576729,-6.12285586,-1.473496414,-5.084132759,0.582543331,0.00223875
1.417999268,7.179822395,0.498061668,-6.165363325,-1.476371392,-5.082535529,0.579987011,0.00223875
1.418998241,7.168958341,0.49550526,-6.208829605,-1.477329718,-5.084452205,0.579667471,0.00223875
1.420001984,7.161928659,0.495185709,-6.213304075,-1.477010276,-5.086049435,0.579028391,-0.009162426
1.420998096,7.15905288,0.495824811,-6.21170605,-1.475093624,-5.082216083,0.579347931,-0.009162426
1.421998024,7.155538039,0.49550526,-6.212025655,-1.47285753,-5.079341069,0.576791611,-0.009162426
1.422998905,6.851344527,0.472817139,-6.226088275,-1.485954652,-5.094035585,0.553145651,-0.009162426
1.423997879,7.037311569,0.480166812,-6.215221705,-1.474774182,-5.083493867,0.560175531,-0.009162426
1.424997807,7.037311569,0.480166812,-6.215221705,-1.474774182,-5.083493867,0.560175531,-0.009162426
1.425999165,7.005997531,0.477290853,-6.21426289,-1.476371392,-5.083813313,0.556660591,-0.009162426
1.426994801,7.003760814,0.48911424,-6.205633555,-1.467427016,-5.071674365,0.570081271,-0.009162426
1.427995205,7.139561489,0.490711995,-6.203715925,-1.4680659,-5.071674365,0.572637591,-0.009162426
1.428993225,7.138283365,0.491031546,-6.206272765,-1.469024226,-5.071674365,0.572957131,0.022108555
1.429996967,7.139561489,0.491031546,-6.20531395,-1.469982552,-5.071993811,0.572318051,0.022108555
1.430994987,7.15585757,0.504133137,-6.189653305,-1.458163198,-5.057938187,0.587016891,0.022108555
1.4319911,7.15585757,0.504133137,-6.189653305,-1.458163198,-5.057938187,0.587016891,0.022108555
1.433011055,7.160331004,0.498061668,-6.01482937,-1.468385342,-5.067841013,0.578389311,0.022108555
1.434000969,7.163206783,0.498061668,-6.027293965,-1.470301994,-5.072632703,0.578708851,0.022108555
1.434999943,7.163526314,0.496144362,-6.211386445,-1.474774182,-5.080618853,0.577430691,0.022108555
1.436002254,7.164165376,0.496144362,-6.210108025,-1.475413066,-5.085729989,0.579987011,0.022108555
1.437001228,7.164165376,0.496144362,-6.210108025,-1.475413066,-5.085729989,0.579987011,0.022108555
1.438003063,7.170875527,0.498381219,-6.21298447,-1.475413066,-5.088924449,0.583821491,0.022108555
1.439001083,7.180141926,0.499020321,-6.21681973,-1.47764916,-5.095313369,0.581904251,-0.022079945
1.440001965,6.929949153,0.477610404,-6.23343919,-1.491065724,-5.113202345,0.562092771,-0.022079945
1.440999985,6.786479734,0.473775792,-6.23599603,-1.492982376,-5.117994035,0.555701971,-0.022079945
1.442000866,7.069264669,0.486877383,-6.223531435,-1.479885254,-5.102980073,0.569122651,-0.022079945
1.44299984,7.160011473,0.495185709,-6.21873736,-1.473176972,-5.095952261,0.576152531,-0.022079945
1.444000244,7.194520821,0.498061668,-6.21873736,-1.47126032,-5.093716139,0.579987011,-0.022079945
1.445001125,7.192284104,0.500298525,-6.216500125,-1.46966311,-5.091799463,0.583501951,-0.022079945
1.446001053,7.187491139,0.49870077,-6.21745894,-1.471579762,-5.093716139,0.581904251,-0.022079945
1.447000027,7.18461536,0.500298525,-6.21554131,-1.471899204,-5.093396693,0.582223791,0.025112629
1.447999001,7.193562228,0.516915177,-5.905844065,-1.459760408,-5.074549379,0.598839871,0.025112629
1.449002266,7.193562228,0.516915177,-5.905844065,-1.459760408,-5.074549379,0.598839871,0.025112629
1.450004101,7.181100519,0.504133137,-6.050944735,-1.469982552,-5.084771651,0.586058271,0.025112629
1.45099926,7.167360686,0.500937627,-6.0998443,-1.473176972,-5.081896637,0.581904251,0.025112629
1.452000141,7.154579446,0.492948852,-6.206911975,-1.477968602,-5.083813313,0.573596211,0.025112629
1.452998161,7.148827888,0.493907505,-6.204994345,-1.47445474,-5.078702177,0.573915751,0.025112629
1.453999043,7.144354454,0.494227056,-6.20403553,-1.470301994,-5.075507717,0.575513451,0.025112629
1.455000877,7.138602896,0.490392444,-6.20531395,-1.471899204,-5.072952149,0.569761731,0.025112629
1.455999851,7.121987284,0.471538935,-6.219056965,-1.483718558,-5.084132759,0.550589331,-0.033552647
1.457000256,6.872114042,0.46674567,-6.22001578,-1.484038,-5.083813313,0.544837611,-0.033552647
1.457997799,7.002802221,0.475693098,-6.21042763,-1.474135298,-5.072952149,0.552506571,-0.033552647
1.459001064,7.039867817,0.474734445,-6.21042763,-1.474135298,-5.072313257,0.554104271,-0.033552647
1.460000992,7.135407586,0.48272322,-6.205633555,-1.4680659,-5.066243783,0.563370931,-0.033552647
1.460999966,7.135407586,0.48272322,-6.205633555,-1.4680659,-5.066243783,0.563370931,-0.033552647
1.462000847,7.137963834,0.484960077,-6.208190395,-1.470301994,-5.068479905,0.566566331,-0.033552647
1.462998867,7.144673985,0.487516485,-6.21042763,-1.472538088,-5.072632703,0.572957131,-0.033552647
1.464000225,7.150425543,0.487196934,-6.212025655,-1.473815856,-5.077424393,0.572957131,-0.033552647
1.464998245,7.172153651,0.507328647,-5.938443775,-1.462315944,-5.064646553,0.592129531,0.028181076
1.465999126,7.182378643,0.513080565,-5.882193295,-1.459440966,-5.061452093,0.596603091,0.028181076
1.467000008,7.174709899,0.499339872,-6.0678838,-1.47285753,-5.077424393,0.582223791,0.028181076
1.467999935,7.177905209,0.499339872,-6.16248688,-1.474135298,-5.082535529,0.583182411,0.028181076
1.469000816,7.177585678,0.497422566,-6.21426289,-1.477329718,-5.091799463,0.579987011,0.028181076
1.470002174,7.179822395,0.499020321,-6.2149021,-1.47605195,-5.093716139,0.582543331,0.028181076
1.47099781,7.183976298,0.500937627,-6.21298447,-1.474774182,-5.094674477,0.583821491,0.028181076
1.472001076,7.18781067,0.502215831,-6.210747235,-1.474135298,-5.093716139,0.583182411,0.028181076
1.473001003,7.18781067,0.502215831,-6.210747235,-1.474135298,-5.093716139,0.583182411,0.028181076
1.473999977,6.855817961,0.483681873,-6.22896472,-1.486274094,-5.114799575,0.562092771,0.028181076
1.475001812,6.951996792,0.490072893,-6.222253015,-1.478288044,-5.110646777,0.568164031,-0.02617836
1.476001263,7.114957602,0.494866158,-6.219056965,-1.474774182,-5.106493979,0.574235291,-0.02617836
1.476998806,7.190686449,0.503174484,-6.213304075,-1.468704784,-5.099146721,0.584460571,-0.02617836
1.477998257,7.185893484,0.503174484,-6.21554131,-1.470621436,-5.098827275,0.584141031,-0.02617836
1.479000092,7.185893484,0.503174484,-6.2149021,-1.470940878,-5.096910599,0.584780111,-0.02617836
1.480000019,7.177585678,0.499659423,-6.2149021,-1.471899204,-5.096271707,0.583182411,-0.02617836
1.480998039,7.186852077,0.513400116,-6.194766985,-1.46007985,-5.075188271,0.596283551,-0.02617836
1.481995106,7.183017705,0.512441463,-5.920545895,-1.462315944,-5.070077135,0.593727231,-0.02617836
1.482993126,7.171514589,0.500618076,-6.05573881,-1.46966311,-5.074229933,0.581904251,0.014605522
1.483994961,7.171514589,0.498381219,-6.088658125,-1.47126032,-5.071354919,0.578389311,0.014605522
1.484994888,7.164804438,0.498381219,-6.088658125,-1.47126032,-5.071354919,0.578389311,0.014605522
1.485994816,7.153620853,0.489433791,-6.18230239,-1.475093624,-5.072952149,0.571039891,0.014605522
1.486994267,7.148827888,0.487516485,-6.21170605,-1.475413066,-5.070396581,0.569761731,0.014605522
1.488007069,7.139241958,0.488155587,-6.20914921,-1.473815856,-5.069118797,0.571359431,0.014605522
1.488999844,7.13668571,0.485599179,-6.208829605,-1.474135298,-5.071035473,0.570400811,0.014605522
1.490002155,6.838882818,0.467065221,-6.22449025,-1.487551862,-5.087966111,0.550589331,0.014605522
1.491001129,6.754846165,0.463230609,-6.22704709,-1.49202405,-5.091799463,0.545476691,0.014605522
1.492001057,6.975642086,0.476971302,-6.214582495,-1.479565812,-5.080299407,0.559216911,-0.00752449
1.493000984,7.106010734,0.480486363,-6.211386445,-1.474774182,-5.077743839,0.563051391,-0.00752449
1.494001865,7.146910702,0.487196934,-6.20978842,-1.470621436,-5.074868825,0.570400811,-0.00752449
1.495000839,7.148827888,0.488475138,-6.21298447,-1.47126032,-5.077104947,0.571678971,-0.00752449
1.496001244,7.152981791,0.490072893,-6.21362368,-1.470621436,-5.077743839,0.573596211,-0.00752449
1.497002125,7.152981791,0.490072893,-6.21362368,-1.470621436,-5.077743839,0.573596211,-0.00752449
1.498002052,7.158094287,0.49230975,-6.21170605,-1.46966311,-5.078063285,0.575513451,-0.00752449
1.499001026,7.178544271,0.503813586,-6.059893675,-1.46646869,-5.073910487,0.585419191,-0.00752449
1.500001907,7.182059112,0.506050443,-6.00588043,-1.467107574,-5.076785501,0.585738731,-0.00752449
1.501000881,7.182378643,0.503174484,-6.13500085,-1.471899204,-5.087646665,0.583501951,0.003111362
1.502000809,7.178544271,0.498381219,-6.210747235,-1.478926928,-5.096271707,0.579987011,0.003111362
1.503001213,7.181100519,0.504772239,-6.20914921,-1.475093624,-5.094993923,0.586377811,0.003111362
1.504002094,7.182059112,0.505730892,-6.21042763,-1.474774182,-5.097868937,0.587336431,0.003111362
1.504999161,7.182059112,0.502854933,-6.212664865,-1.475093624,-5.101063397,0.583821491,0.003111362
1.505999088,7.172153651,0.486238281,-6.226088275,-1.485315768,-5.115119021,0.565927251,0.003111362
1.506999969,6.896717929,0.485599179,-6.22704709,-1.483079674,-5.113841237,0.564010011,0.003111362
1.507999897,7.129975559,0.49230975,-6.221613805,-1.475413066,-5.104577303,0.570081271,0.003111362
1.509001255,7.129975559,0.49230975,-6.221613805,-1.475413066,-5.104577303,0.570081271,0.003111362
1.510004997,7.087477936,0.493907505,-6.218417755,-1.473176972,-5.098827275,0.572957131,0.003111362
1.51100111,7.17822474,0.496783464,-6.213943285,-1.469982552,-5.089882787,0.579667471,0.001330376
1.512000084,7.17502943,0.496144362,-6.2149021,-1.470940878,-5.087327219,0.577430691,0.001330376
1.513000011,7.168958341,0.491990199,-6.21234526,-1.472218646,-5.084771651,0.574235291,0.001330376
1.513998985,7.164165376,0.489433791,-6.20851,-1.472538088,-5.079660515,0.572637591,0.001330376
1.514999866,7.175668492,0.507009096,-5.95026916,-1.459760408,-5.060174309,0.588934131,0.001330376
1.516001225,7.17183412,0.510843708,-5.792064685,-1.454968778,-5.052188159,0.590531831,0.001330376
1.516999245,7.153940384,0.494866158,-6.04103698,-1.469024226,-5.061771539,0.575832991,0.001330376
1.517999172,7.14627164,0.492948852,-6.144908605,-1.46966311,-5.064007661,0.575193911,0.001330376
1.5189991,7.13668571,0.487516485,-6.207551185,-1.475413066,-5.069757689,0.570081271,-0.00279665
1.520001888,7.135727117,0.489433791,-6.206272765,-1.473496414,-5.068479905,0.570720351,-0.00279665
1.521003246,7.135727117,0.489433791,-6.206272765,-1.473496414,-5.068479905,0.570720351,-0.00279665
1.521998882,7.1334904,0.489753342,-6.20467474,-1.473496414,-5.071354919,0.571039891,-0.00279665
1.52299881,6.795426602,0.466106568,-6.221613805,-1.48882963,-5.093716139,0.546435311,-0.00279665
1.523999214,6.95135773,0.47952771,-6.210108025,-1.476690834,-5.084132759,0.557938751,-0.00279665
1.524999142,6.918126506,0.480805914,-6.210747235,-1.475413066,-5.083493867,0.558577831,-0.00279665
1.525999069,7.095466211,0.485599179,-6.207551185,-1.47126032,-5.080618853,0.563690471,-0.00279665
1.526998043,7.147869295,0.49550526,-6.20020027,-1.46167706,-5.072313257,0.573915751,-0.00279665
1.527999878,7.152981791,0.495824811,-6.20275711,-1.464552038,-5.075827163,0.573915751,0.005836487
1.528999805,7.159691942,0.496463913,-6.206272765,-1.465510364,-5.078063285,0.575193911,0.005836487
1.530001163,7.165763031,0.495824811,-6.20851,-1.467746458,-5.083493867,0.574874371,0.005836487
1.530999184,7.188130201,0.514358769,-6.193488565,-1.456246546,-5.070716027,0.596603091,0.005836487
1.531999111,7.191964573,0.514997871,-5.956980865,-1.460399292,-5.075507717,0.598200791,0.005836487
1.532999039,7.191964573,0.514997871,-5.956980865,-1.460399292,-5.075507717,0.598200791,0.005836487
1.53399992,7.188769263,0.506050443,-6.099524695,-1.473815856,-5.088285557,0.590531831,0.005836487
1.534998894,7.193881759,0.499978974,-6.216500125,-1.483399116,-5.099785613,0.587655971,0.005836487
1.535997868,7.193881759,0.500937627,-6.219056965,-1.481163022,-5.100424505,0.587975511,0.005836487
1.536995888,7.196118476,0.498381219,-6.22065499,-1.481801906,-5.099785613,0.585099651,-0.016365051
1.537997246,7.199313786,0.498381219,-6.221613805,-1.479885254,-5.097868937,0.584141031,-0.016365051
1.538997173,7.198674724,0.49550526,-6.225449065,-1.47924637,-5.099146721,0.580945631,-0.016365051
1.539999008,7.198674724,0.476971302,-6.23791366,-1.489149072,-5.110646777,0.561134151,-0.016365051
1.540995121,6.780728176,0.472817139,-6.2404705,-1.491704608,-5.111285669,0.556021511,-0.016365051
1.541996002,6.974363962,0.488794689,-6.226088275,-1.477968602,-5.096271707,0.571039891,-0.016365051
1.542994976,7.107608389,0.489433791,-6.220974595,-1.47605195,-5.093396693,0.573915751,-0.016365051
1.54399395,7.107608389,0.493587954,-6.21426289,-1.47285753,-5.087646665,0.578069771,-0.016365051
1.544994831,7.171195058,0.493587954,-6.21426289,-1.47285753,-5.087646665,0.578069771,-0.016365051
1.545995235,7.164804438,0.49230975,-6.20978842,-1.472538088,-5.085410543,0.576472071,-0.016365051
1.547012806,7.159691942,0.492629301,-6.20787079,-1.471899204,-5.080618853,0.571998511,0.021114349
1.548002243,7.164484907,0.508926402,-5.82754084,-1.458802082,-5.061132647,0.589573211,0.021114349
1.549001217,7.153620853,0.500937627,-5.917349845,-1.463593712,-5.064965999,0.581265171,0.021114349
1.550001144,7.150745074,0.502854933,-6.08769931,-1.46167706,-5.061132647,0.582223791,0.021114349
1.551002026,7.142117737,0.498381219,-6.140434135,-1.466149248,-5.063368769,0.577430691,0.021114349
1.552000046,7.135088055,0.491031546,-6.20147869,-1.471899204,-5.068160459,0.571039891,0.021114349
1.552999973,7.13668571,0.490072893,-6.202437505,-1.471899204,-5.070396581,0.570081271,0.021114349
1.554000854,7.137324772,0.489433791,-6.201159085,-1.47285753,-5.072313257,0.568483571,0.021114349
1.554999828,7.140520082,0.487516485,-6.20339632,-1.473815856,-5.074549379,0.566566331,-0.020406246
1.556001186,7.130934152,0.470260731,-6.21937657,-1.487551862,-5.092118909,0.549630711,-0.020406246
1.557001114,7.130934152,0.470260731,-6.21937657,-1.487551862,-5.092118909,0.549630711,-0.020406246
1.558001995,6.868599201,0.472178037,-6.222892225,-1.485954652,-5.094355031,0.552187031,-0.020406246
1.559000969,7.08236544,0.484960077,-6.215221705,-1.47605195,-5.086368881,0.564968631,-0.020406246
1.56000185,7.164484907,0.494546607,-6.215221705,-1.468704784,-5.085091097,0.577111151,-0.020406246
1.561000824,7.170555996,0.496144362,-6.21554131,-1.469343668,-5.086049435,0.581904251,-0.020406246
1.561999798,7.176627085,0.497742117,-6.2149021,-1.469982552,-5.087327219,0.581904251,-0.020406246
1.563001156,7.179822395,0.494866158,-6.216500125,-1.473496414,-5.091799463,0.579667471,-0.020406246
1.564001083,7.179822395,0.496144362,-6.21362368,-1.473176972,-5.091799463,0.579347931,0.028102398
1.565000057,7.201870034,0.512761014,-5.888905,-1.462954828,-5.076785501,0.595005391,0.028102398
1.566000938,7.20378722,0.516276075,-5.840005435,-1.459760408,-5.075827163,0.598200791,0.028102398
1.566998959,7.193242697,0.505730892,-6.093132595,-1.470301994,-5.084132759,0.587655971,0.028102398
1.568000793,7.18781067,0.504452688,-6.174312265,-1.471899204,-5.087646665,0.586377811,0.028102398
1.568998814,7.18781067,0.504452688,-6.174312265,-1.471899204,-5.087646665,0.586377811,0.028102398
1.570003986,7.179822395,0.500298525,-6.212025655,-1.473176972,-5.088605003,0.583182411,0.028102398
1.571001053,7.175988023,0.501257178,-6.20978842,-1.472218646,-5.087646665,0.581904251,0.028102398
1.571999073,7.170555996,0.499339872,-6.20659237,-1.470301994,-5.084771651,0.577430691,0.028102398
1.572999001,6.823225799,0.476651751,-6.222892225,-1.486274094,-5.103299519,0.553465191,-0.032222271
1.573999882,6.98650614,0.482403669,-6.214582495,-1.477329718,-5.094035585,0.560175531,-0.032222271
1.574998856,6.995772539,0.480166812,-6.215860915,-1.478607486,-5.094674477,0.558897371,-0.032222271
1.57599926,7.046897499,0.486238281,-6.21298447,-1.473496414,-5.087327219,0.566885871,-0.032222271
1.576998234,7.151703667,0.495185709,-6.208829605,-1.46646869,-5.078702177,0.576791611,-0.032222271
1.577999115,7.14627164,0.493907505,-6.21234526,-1.468704784,-5.079021623,0.578069771,-0.032222271
1.578999996,7.144354454,0.491990199,-6.212025655,-1.470940878,-5.077104947,0.577430691,-0.032222271
1.580003262,7.145632578,0.489753342,-6.210108025,-1.471899204,-5.075507717,0.573596211,-0.032222271
1.581000805,7.145632578,0.489753342,-6.210108025,-1.471899204,-5.075507717,0.573596211,-0.032222271
1.582005024,7.161928659,0.503494035,-6.19125133,-1.46007985,-5.056660403,0.586377811,-0.032222271
1.58300209,7.161928659,0.500618076,-5.975517955,-1.46327427,-5.057938187,0.581904251,0.024526119
1.584001064,7.159691942,0.492629301,-6.128928355,-1.470621436,-5.061452093,0.573915751,0.024526119
1.585001945,7.154259915,0.490711995,-6.20467474,-1.474135298,-5.067841013,0.573596211,0.024526119
1.586000919,7.150745074,0.491351097,-6.21234526,-1.475093624,-5.071993811,0.574554831,0.024526119
1.586999893,7.156496632,0.493268403,-6.21362368,-1.474774182,-5.075507717,0.579028391,0.024526119
1.588001251,7.156496632,0.491990199,-6.2149021,-1.477329718,-5.081577191,0.578389311,0.024526119
1.589000225,7.163206783,0.491351097,-6.215860915,-1.478607486,-5.087007773,0.575513451,0.024526119
1.59000206,6.905345266,0.474734445,-6.229923535,-1.491065724,-5.105535641,0.557619211,0.024526119
1.590999126,6.799580505,0.471219384,-6.23279998,-1.493940702,-5.113521791,0.553145651,-0.018582344
1.592000961,7.069903731,0.486877383,-6.217139335,-1.478607486,-5.100743951,0.569442191,-0.018582344
1.593000889,7.167680217,0.491990199,-6.21873736,-1.47605195,-5.100105059,0.572957131,-0.018582344
1.594000816,7.167680217,0.491990199,-6.21873736,-1.47605195,-5.100105059,0.572957131,-0.018582344
1.594996929,7.18461536,0.501257178,-6.211386445,-1.468704784,-5.090521679,0.582223791,-0.018582344
1.595996857,7.186852077,0.502535382,-6.2149021,-1.468385342,-5.093716139,0.584141031,-0.018582344
1.596993923,7.188769263,0.502215831,-6.213304075,-1.467427016,-5.093716139,0.584460571,-0.018582344
1.597993851,7.203148158,0.519791136,-5.8505524,-1.457204872,-5.076785501,0.600118031,-0.018582344
1.598995209,7.193562228,0.510524157,-5.96305336,-1.466149248,-5.083813313,0.589573211,-0.018582344
1.599998951,7.193562228,0.510524157,-5.951227975,-1.466149248,-5.082535529,0.590212291,0.010142326
1.60099411,7.179183333,0.503174484,-6.10112272,-1.472538088,-5.087327219,0.583501951,0.010142326
1.601993084,7.166082562,0.495185709,-6.209468815,-1.479885254,-5.094035585,0.576472071,0.010142326
1.602993965,7.163526314,0.499659423,-6.20659237,-1.473815856,-5.086368881,0.581584711,0.010142326
1.604011059,7.157455225,0.497742117,-6.20851,-1.474135298,-5.083493867,0.579987011,0.010142326
1.605000973,7.151384136,0.493587954,-6.20787079,-1.473496414,-5.079979961,0.575832991,0.010142326
1.6060009,7.151384136,0.493587954,-6.20787079,-1.473496414,-5.079979961,0.575832991,0.010142326
1.607002258,7.135407586,0.476012649,-6.22321183,-1.484357442,-5.092757801,0.556341051,0.010142326
1.607999802,6.995453008,0.478888608,-6.215860915,-1.474774182,-5.079979961,0.558897371,0.010142326
1.609000206,6.973085838,0.475373547,-6.21554131,-1.477010276,-5.078063285,0.555701971,-0.003418922
1.610002041,7.140520082,0.483681873,-6.208190395,-1.469343668,-5.068479905,0.564649091,-0.003418922
1.611001015,7.138602896,0.48591873,-6.208190395,-1.46966311,-5.066882675,0.568164031,-0.003418922
1.612000942,7.138922427,0.485279628,-6.208190395,-1.471899204,-5.067521567,0.569122651,-0.003418922
1.612999916,7.13988102,0.484640526,-6.210108025,-1.471899204,-5.069438243,0.569122651,-0.003418922
1.61399889,7.144034923,0.484960077,-6.207551185,-1.472218646,-5.069118797,0.570720351,-0.003418922
1.614998817,7.164804438,0.503494035,-5.883471715,-1.460399292,-5.054104835,0.587655971,-0.003418922
1.616001129,7.171514589,0.5082873,-5.829778075,-1.458163198,-5.054424281,0.591170911,-0.003418922
1.617000103,7.166402093,0.49550526,-6.147465445,-1.47126032,-5.070077135,0.578708851,-0.003418922
1.618002892,7.166402093,0.49550526,-6.147465445,-1.47126032,-5.070077135,0.578708851,-0.003418922
1.619000912,7.168319279,0.494546607,-6.204994345,-1.475413066,-5.077743839,0.579028391,0.000593662
1.620004177,7.173751306,0.497103015,-6.212664865,-1.477010276,-5.087966111,0.580626091,0.000593662
1.620999813,7.178863802,0.500937627,-6.21170605,-1.475413066,-5.091160571,0.584780111,0.000593662
1.622000217,7.183976298,0.501257178,-6.21298447,-1.47605195,-5.096591153,0.583182411,0.000593662
1.623000145,6.832492198,0.484001424,-6.229923535,-1.487551862,-5.114799575,0.564329551,0.000593662
1.624000072,6.995133477,0.491031546,-6.22321183,-1.480204696,-5.110966223,0.571039891,0.000593662
1.624998093,7.010151434,0.491990199,-6.224809855,-1.47924637,-5.113521791,0.571039891,0.000593662
1.625998974,7.105052141,0.497742117,-6.22257262,-1.474135298,-5.110007885,0.577111151,0.000593662
1.626998901,7.199633317,0.508606851,-6.214582495,-1.46646869,-5.100743951,0.590851371,0.001502037
1.628000259,7.19420129,0.5082873,-6.215860915,-1.469343668,-5.100105059,0.591809991,0.001502037
1.629000187,7.192923166,0.507648198,-6.213943285,-1.469343668,-5.099785613,0.591170911,0.001502037
1.630002022,7.192923166,0.507648198,-6.213943285,-1.469343668,-5.099785613,0.591170911,0.001502037
1.631000042,7.188449732,0.502535382,-6.21234526,-1.47285753,-5.099466167,0.585738731,0.001502037
1.631999016,7.195159883,0.512761014,-5.946114295,-1.463593712,-5.078063285,0.593727231,0.001502037
1.632999897,7.183656767,0.504772239,-6.036242905,-1.468704784,-5.077743839,0.585419191,0.001502037
1.633998871,7.17183412,0.500618076,-6.04167619,-1.470940878,-5.074868825,0.582862871,0.001502037
1.635000229,7.158094287,0.494866158,-6.185818045,-1.472538088,-5.071674365,0.578389311,0.001502037
1.635999203,7.147869295,0.490392444,-6.208829605,-1.47445474,-5.072313257,0.572957131,-0.003798008
1.637000084,7.14307633,0.488794689,-6.209468815,-1.473815856,-5.069118797,0.570400811,-0.003798008
1.637999058,7.13668571,0.484960077,-6.20659237,-1.473815856,-5.065924337,0.566885871,-0.003798008
1.638999939,7.133170869,0.482403669,-6.203715925,-1.473815856,-5.064646553,0.560814611,-0.003798008
1.64000082,6.800219567,0.462591507,-6.217778545,-1.484357442,-5.078702177,0.541322671,-0.003798008
1.641002178,6.779769583,0.458117793,-6.222253015,-1.488510188,-5.083174421,0.535890491,-0.003798008
1.641999245,6.779769583,0.458117793,-6.222253015,-1.488510188,-5.083174421,0.535890491,-0.003798008
1.643000126,7.030281887,0.474095343,-6.210108025,-1.474135298,-5.072313257,0.553145651,-0.003798008
1.6439991,7.129975559,0.490392444,-6.203715925,-1.464552038,-5.067202121,0.571678971,-0.003798008
1.644996166,7.129656028,0.491031546,-6.206272765,-1.466788132,-5.070396581,0.573276671,0.009548664
1.645996094,7.134768524,0.494227056,-6.20403553,-1.466149248,-5.072632703,0.576152531,0.009548664
1.646996975,7.142756799,0.493587954,-6.203076715,-1.4680659,-5.077424393,0.574874371,0.009548664
1.64799881,7.167680217,0.511802361,-5.85630529,-1.457204872,-5.063368769,0.592768611,0.009548664
1.64899826,7.167680217,0.50509179,-6.034964485,-1.466788132,-5.075507717,0.581904251,0.009548664
1.649999142,7.177585678,0.506689545,-6.04934671,-1.464232596,-5.075188271,0.583821491,0.009548664
1.650995255,7.176946616,0.502854933,-6.06596617,-1.469024226,-5.083174421,0.580945631,0.009548664
1.651995182,7.175348961,0.497103015,-6.214582495,-1.477329718,-5.094993923,0.577111151,0.009548664
